,id,device,version,description,port
6162,11743,Joomla! Component com_rpx Ulti RPX ,2.1,3,80.0
6163,11744,Duhok Forum ,1.0,2,80.0
6164,11745,FreeHost ,1.0,3,80.0
6165,11746,FreeHost ,1.0,5,80.0
6166,11747,FreeHost ,1.0,5,80.0
6167,11748,Interspire SHOPPING CART ,5.54,5,80.0
6168,11749,Subdreamer ,3.01,5,80.0
6169,11752,Subdreamer ,3.01,0,80.0
6170,11754,Address Book Script ,1.09,3,80.0
6171,11755,osDate ,2.19,3,80.0
6172,11756,osDate ,2.19,3,80.0
6173,11757,osDate ,2.19,3,80.0
6174,11758,osDate ,2.19,3,80.0
6175,11759,osDate ,2.19,3,80.0
6176,11760,osDate ,2.19,3,80.0
6177,11761,Preisschlacht ,4.0,0,80.0
6178,11766,Preisschlacht ,4.0,0,80.0
6179,11767,Preisschlacht ,4.0,0,80.0
6180,11768,Preisschlacht ,4.0,3,80.0
6181,11771,osCMax ,2.0,3,80.0
6182,11772,osCMax ,2.0,3,80.0
6183,11773,Free Real Estate Contact Form ,1.09,3,80.0
6184,11774,Free Real Estate Contact Form ,1.09,5,80.0
6185,11775,Short URL ,1.01,3,80.0
6186,11776,phpscripte,24.0,0,80.0
6187,11777,eGroupWare ,1.6002,5,80.0
6188,11778,OSSIM ,2.2,5,80.0
6189,11780,OSSIM ,2.2,2,80.0
6190,11781,OSSIM ,2.2,2,80.0
6191,11782,OSSIM ,2.2,0,80.0
6192,11783,OSSIM ,2.2,0,80.0
6193,11784,OSSIM ,2.2,0,80.0
6194,11785,OSSIM ,2.2,5,80.0
6195,11788,OSSIM ,2.2,0,80.0
6196,11790,OSSIM ,2.2,5,80.0
6197,11795,DewNewPHPLinks ,2.101,3,80.0
6198,11799,SiteDone Custom Edition ,2.0,0,80.0
6199,11801,phpAuthent ,0.21,0,80.0
6200,11802,philboard ,1.02,0,80.0
6201,11805,phpscripte,24.0,0,80.0
6202,11806,nensor CMS ,2.01,5,80.0
6203,11807,SOFTSAURUS ,2.01,3,80.0
6204,11808,quality point ,1.0,0,80.0
6205,11811,PHPscripte,24.0,0,80.0
6206,11813,DirectAdmin ,1.344,2,80.0
6207,11814,Joomla! Component & Plugin JE Tooltip ,1.0,3,80.0
6208,11815,Joomla! Component Gift Exchange com_giftexchange ,1.0,0,80.0
6209,11816,Joomla! Component Gift Exchange com_giftexchange ,1.0,0,80.0
6210,11824,Woltlab Burning Board Teamsite Hack ,3.0,0,80.0
6211,11825,Woltlab Burning Board Teamsite Hack ,3.0,5,80.0
6212,11826,Woltlab Burning Board Teamsite Hack ,3.0,0,80.0
6213,11829,Woltlab Burning Board Teamsite Hack ,3.0,0,80.0
6214,11830,Woltlab Burning Board Teamsite Hack ,3.0,5,80.0
6215,11831,WebMaid CMS ,0.2,5,80.0
6216,11832,NotSopureEdit ,1.41,3,80.0
6217,11833,CMS,4.0,5,80.0
6218,11835,CMS,4.0,5,80.0
6219,11836,CMS,4.0,0,80.0
6220,11837,Joomla! Component com_wmtpic ,1.0,0,80.0
6221,11840,PowieSys ,0.77,0,80.0
6222,11841,New Advisore Stack ,1.1,5,80.0
6223,11844,New Advisore Stack ,1.1,0,80.0
6224,11845,New Advisore Stack ,1.1,3,80.0
6225,11846,New Advisore Stack ,1.1,0,80.0
6226,11848,Insky CMS ,6.0,5,80.0
6227,11850,Insky CMS ,6.0,0,80.0
6228,11851,Insky CMS ,6.0,3,80.0
6229,11852,Insky CMS ,6.0,5,80.0
6230,11853,Insky CMS ,6.0,3,80.0
6231,11862,Insky CMS ,6.0,5,80.0
6232,11863,Insky CMS ,6.0,0,80.0
6233,11864,Insky CMS ,6.0,5,80.0
6234,11865,Insky CMS ,6.0,3,80.0
6235,11866,Insky CMS ,6.0,5,80.0
6236,11867,Insky CMS ,6.0,0,80.0
6237,11868,Insky CMS ,6.0,0,80.0
6238,11871,vBulletin Blog ,4.02,2,80.0
6239,11873,vBulletin Blog ,4.02,0,80.0
6240,11874,vBulletin Blog ,4.02,0,80.0
6241,11875,vBulletin Blog ,4.02,5,80.0
6242,11876,justVisual ,2.0,3,80.0
6243,11881,SiteX CMS ,0.74,0,80.0
6244,11882,Direct News ,4.102,3,80.0
6245,11883,WebsiteBaker ,2.81,5,80.0
6246,11884,Joomla! Component dcsFlashGames ,2.0,0,80.0
6247,11885,Joomla! Component dcsFlashGames ,2.0,0,80.0
6248,11888,DaFun Spirit ,2.25,3,80.0
6249,11889,DaFun Spirit ,2.25,5,80.0
6250,11892,DaFun Spirit ,2.25,0,80.0
6251,11894,CmsFaethon ,2.2,5,80.0
6252,11895,CmsFaethon ,2.2,0,80.0
6253,11896,CmsFaethon ,2.2,2,80.0
6254,11897,Kasseler CMS ,1.4,0,80.0
6255,11898,Date & Sex Vor und Rückwärts Auktions System ,2.0,0,80.0
6256,11899,AdaptCMS Lite ,1.5,5,80.0
6257,11902,MyOWNspace ,8.2,3,80.0
6258,11903,Open Web Analytics ,1.23,3,80.0
6259,11904,68KB ,0.0,3,80.0
6260,11905,Simple Machines Forum (SMF) ,1.18,3,80.0
6261,11906,Uebimiau Webmail ,2.72,5,80.0
6262,11908,Uebimiau Webmail ,2.72,0,80.0
6263,11912,Multi Auktions Komplett System ,2.0,0,80.0
6264,11914,Multi Auktions Komplett System ,2.0,0,80.0
6265,11915,Multi Auktions Komplett System ,2.0,0,80.0
6266,11916,Multi Auktions Komplett System ,2.0,0,80.0
6267,11917,Multi Auktions Komplett System ,2.0,0,80.0
6268,11918,Multi Auktions Komplett System ,2.0,0,80.0
6269,11919,Multi Auktions Komplett System ,2.0,0,80.0
6270,11920,Multi Auktions Komplett System ,2.0,0,80.0
6271,11922,Multi Auktions Komplett System ,2.0,0,80.0
6272,11923,TSOKA:CMS ,1.1,0,80.0
6273,11924,TSOKA:CMS ,1.1,0,80.0
6274,11925,68KB Knowledge Base Script ,1.0,0,80.0
6275,11927,68KB Knowledge Base Script ,1.0,0,80.0
6276,11928,68KB Knowledge Base Script ,1.0,0,80.0
6277,11929,68KB Knowledge Base Script ,1.0,0,80.0
6278,11934,Powie's PSCRIPT Gästebuch ,2.09,0,80.0
6279,11935,Powie's PSCRIPT Gästebuch ,2.09,0,80.0
6280,11938,Powie's PSCRIPT Gästebuch ,2.09,5,80.0
6281,11939,Powie's PSCRIPT Gästebuch ,2.09,0,80.0
6282,11940,Powie's PSCRIPT Gästebuch ,2.09,0,80.0
6283,11941,Powie's PSCRIPT Gästebuch ,2.09,0,80.0
6284,11942,Powie's PSCRIPT Gästebuch ,2.09,0,80.0
6285,11943,Powie's PSCRIPT Gästebuch ,2.09,3,80.0
6286,11946,FaMarket ,2.0,5,80.0
6287,11947,Yamamah ,1.0,5,80.0
6288,11948,Yamamah ,1.0,5,80.0
6289,11949,Yamamah ,1.0,5,80.0
6290,11950,Yamamah ,1.0,5,80.0
6291,11954,Yamamah ,1.0,5,80.0
6292,11960,KimsQ ,40109.0,3,80.0
6293,11962,KimsQ ,40109.0,5,80.0
6294,11963,Huron CMS ,8112007.0,5,80.0
6295,11965,Huron CMS ,8112007.0,5,80.0
6296,11967,Huron CMS ,8112007.0,3,80.0
6297,11968,Huron CMS ,8112007.0,5,80.0
6298,11978,Huron CMS ,8112007.0,3,80.0
6299,11979,Centreon IT & Network Monitoring ,2.15,0,80.0
6300,11980,Centreon IT & Network Monitoring ,2.15,5,80.0
6301,11989,Faweb_,2.0,5,80.0
6302,11990,Faweb_,2.0,0,80.0
6303,11991,Faweb_,2.0,0,80.0
6304,11992,Faweb_,2.0,0,80.0
6305,11993,Faweb_,2.0,3,80.0
6306,11994,DynPG CMS ,4.1,5,80.0
6307,11995,DynPG CMS ,4.1,3,80.0
6308,11996,DynPG CMS ,4.1,3,80.0
6309,11997,DynPG CMS ,4.1,3,80.0
6310,11998,DynPG CMS ,4.1,3,80.0
6311,11999,DynPG CMS ,4.1,3,80.0
6312,12002,MusicBox ,3.3,3,80.0
6313,12003,MusicBox ,3.3,2,80.0
6314,12004,PHP Jokesite ,2.0,5,80.0
6315,12005,PHP Jokesite ,2.0,0,80.0
6316,12006,PHP Jokesite ,2.0,3,80.0
6317,12007,SimpNews ,2.162,0,80.0
6318,12009,CMS Made Simple ,1.7,2,80.0
6319,12015,CMS Made Simple ,1.7,0,80.0
6320,12016,CMS Made Simple ,1.7,0,80.0
6321,12017,CMS Made Simple ,1.7,0,80.0
6322,12018,DynPG CMS ,4.1,5,80.0
6323,12019,Velhost Uploader Script ,1.2,3,80.0
6324,12021,68kb 68KB Base ,1.0,2,80.0
6325,12022,68KB Knowledge Base ,1.0,2,80.0
6326,12026,phpscripte,24.0,0,80.0
6327,12028,phpscripte,24.0,5,80.0
6328,12031,phpscripte,24.0,3,80.0
6329,12034,Flatpress ,0.9091,2,80.0
6330,12037,Joomla! Component JP Jobs ,1.41,0,80.0
6331,12038,Joomla! Component JP Jobs ,1.41,0,80.0
6332,12041,Joomla! Component JP Jobs ,1.41,0,80.0
6333,12042,x,10.0,0,80.0
6334,12043,Prediction League ,0.38,2,80.0
6335,12045,Prediction League ,0.38,0,80.0
6336,12047,nodesforum ,1.033,3,80.0
6337,12048,ttCMS ,5.0,3,80.0
6338,12049,ttCMS ,5.0,3,80.0
6339,12050,ttCMS ,5.0,3,80.0
6340,12052,ttCMS ,5.0,5,80.0
6341,12054,Joomla! Component redSHOP ,1.0,3,80.0
6342,12055,Joomla! Component redTWITTER ,1.0,3,80.0
6343,12056,Joomla! Component com_wisroyq ,1.1,3,80.0
6344,12057,Joomla! Component com_wisroyq ,1.1,0,80.0
6345,12058,Joomla! Component Picasa ,2.0,3,80.0
6346,12060,Joomla! Component Picasa ,2.0,0,80.0
6347,12061,Joomla! Component Picasa ,2.0,5,80.0
6348,12062,Joomla! Component Picasa ,2.0,0,80.0
6349,12065,Joomla! Component JInventory ,1.2302,3,80.0
6350,12066,Joomla! Component SVMap ,1.11,3,80.0
6351,12067,Joomla! Component SVMap ,1.11,3,80.0
6352,12068,Joomla! Component SVMap ,1.11,3,80.0
6353,12069,Joomla! Component SVMap ,1.11,5,80.0
6354,12070,Joomla! Component SVMap ,1.11,3,80.0
6355,12071,Joomla! Component SVMap ,1.11,3,80.0
6356,12075,LionWiki ,3.0,3,80.0
6357,12076,ilchClan ,1.05,0,80.0
6358,12077,Joomla! Component News Portal ,1.5,3,80.0
6359,12078,Joomla! Component Freestyle FAQ Lite ,1.3,0,80.0
6360,12082,Joomla! Component Saber Cart ,1.0012,3,80.0
6361,12083,Joomla! Component J!WHMCS Integrator ,1.5,3,80.0
6362,12084,Joomla! Component Juke Box ,1.7,3,80.0
6363,12085,Joomla! Component Joomla! Flickr ,1.0,3,80.0
6364,12086,Joomla! Component Highslide ,1.5,3,80.0
6365,12087,Joomla! Component Fabrik ,2.0,3,80.0
6366,12088,Joomla! Component Affiliate Datafeeds ,880.0,3,80.0
6367,12089,Joomla! Component Appointment ,1.5,3,80.0
6368,12094,Joomla! Component Appointment ,1.5,0,80.0
6369,12097,Joomla! Component XOBBIX ,1.0,0,80.0
6370,12098,WordPress Plugin NextGEN Gallery ,1.51,2,80.0
6371,12101,WordPress Plugin NextGEN Gallery ,1.51,3,80.0
6372,12102,Joomla! Component VJDEO ,1.0,3,80.0
6373,12105,Joomla! Component VJDEO ,1.0,3,80.0
6374,12106,Joomla! Component VJDEO ,1.0,5,80.0
6375,12107,Plume CMS ,1.24,3,80.0
6376,12108,Plume CMS ,1.24,0,80.0
6377,12111,Joomla! Component com_webeecomment ,2.0,3,80.0
6378,12112,Joomla! Component Realtyna Translator ,1.015,3,80.0
6379,12113,Joomla! Component AWDwall ,1.54,0,80.0
6380,12115,Joomla! Component AWDwall ,1.54,0,80.0
6381,12118,Joomla! Component PowerMail Pro ,1.53,3,80.0
6382,12120,Joomla! Component Foobla Suggestions ,1.5119999999999998,3,80.0
6383,12121,Joomla! Component JA Voice ,2.0,3,80.0
6384,12123,Joomla! Component JA Voice ,2.0,3,80.0
6385,12124,Joomla! Component JA Voice ,2.0,0,80.0
6386,12128,Joomla! Component JA Voice ,2.0,3,80.0
6387,12132,Joomla! Component Agenda Address Book ,1.01,0,80.0
6388,12134,Joomla! Component Agenda Address Book ,1.01,0,80.0
6389,12135,mygamingladder MGL Combo System ,7.5,0,80.0
6390,12136,Joomla! Component Real Estate Property ,3.122,5,80.0
6391,12137,Joomla! Component Real Estate Property ,3.122,0,80.0
6392,12138,Joomla! Component Real Estate Property ,3.122,0,80.0
6393,12139,Joomla! Component Real Estate Property ,3.122,0,80.0
6394,12140,Joomla! Component Real Estate Property ,3.122,0,80.0
6395,12141,Joomla! Component Real Estate Property ,3.122,3,80.0
6396,12142,Joomla! Component TweetLA ,1.01,3,80.0
6397,12143,Joomla! Component TweetLA ,1.01,3,80.0
6398,12144,Joomla! Component TweetLA ,1.01,3,80.0
6399,12145,Joomla! Component Jfeedback ,1.2,3,80.0
6400,12146,Joomla! Component JProject Manager ,1.0,3,80.0
6401,12147,Joomla! Component Preventive And Reservation ,1.05,3,80.0
6402,12148,Joomla! Component RokModule ,1.1,0,80.0
6403,12149,Joomla! Component RokModule ,1.1,3,80.0
6404,12150,Joomla! Component AlphaUserPoints ,1.55,3,80.0
6405,12151,Joomla! Component TRAVELbook ,1.01,3,80.0
6406,12153,Joomla! Component TRAVELbook ,1.01,0,80.0
6407,12154,Drupal ,5.21,5,80.0
6408,12155,AuroraGPT ,4.0,0,80.0
6409,12157,AuroraGPT ,4.0,0,80.0
6410,12158,Elite Gaming Ladders ,3.5,0,80.0
6411,12159,Elite Gaming Ladders ,3.5,5,80.0
6412,12160,HotNews ,0.72,3,80.0
6413,12162,HotNews ,0.72,0,80.0
6414,12163,HotNews ,0.72,0,80.0
6415,12164,YaPiG ,0.94,3,80.0
6416,12166,Joomla! Component Web TV ,1.0,3,80.0
6417,12167,Joomla! Component Horoscope ,1.5,3,80.0
6418,12168,Joomla! Component Arcade Games ,1.0,3,80.0
6419,12169,Joomla! Component FlashGames ,1.5,3,80.0
6420,12170,Joomla! Component Address Book ,1.5,3,80.0
6421,12171,Joomla! Component Advertising ,0.25,3,80.0
6422,12172,Joomla! Component CV Maker ,1.0,3,80.0
6423,12173,Joomla! Component My Files ,1.0,3,80.0
6424,12174,Joomla! Component Online Exam ,1.5,3,80.0
6425,12175,Joomla! Component JoomMail ,1.0,3,80.0
6426,12176,Joomla! Component Memory Book ,1.2,3,80.0
6427,12177,Joomla! Component Online Market ,2.0,3,80.0
6428,12178,Joomla! Component Digital Diary ,1.5,3,80.0
6429,12179,FusionForge ,5.0,3,80.0
6430,12180,FusionForge ,5.0,3,80.0
6431,12181,FusionForge ,5.0,3,80.0
6432,12182,Joomla! Component Sweetykeeper ,1.5,3,80.0
6433,12183,Joomla! Component Sweetykeeper ,1.5,0,80.0
6434,12184,Joomla! Component Sweetykeeper ,1.5,0,80.0
6435,12185,Joomla! Component FLEXIcontent ,1.5,3,80.0
6436,12187,Vieassociative Openmairie ,1.01,3,80.0
6437,12190,Joomla! Component Jvehicles ,1.0,0,80.0
6438,12191,Joomla! Component JP Jobs ,1.2,0,80.0
6439,12192,Blog System ,1.5,5,80.0
6440,12193,Openurgence vaccin ,1.03,3,80.0
6441,12194,Police Municipale Open Main Courante ,1.01,3,80.0
6442,12195,joelz bulletin board ,0.99,0,80.0
6443,12198,joelz bulletin board ,0.99,5,80.0
6444,12200,Joomla! Component QPersonel ,1.02,0,80.0
6445,12212,Opentel Openmairie tel ,1.02,3,80.0
6446,12219,Mp,3.0,3,80.0
6447,12220,Almnzm ,2.1,0,80.0
6448,12221,Bild Flirt System ,1.0,0,80.0
6449,12222,PhpMesFilms ,1.8,0,80.0
6450,12223,PhpMesFilms ,1.8,5,80.0
6451,12224,Mihalism Multi Host ,4.0,3,80.0
6452,12226,Mihalism Multi Host ,4.0,3,80.0
6453,12227,Mihalism Multi Host ,4.0,3,80.0
6454,12230,Mihalism Multi Host ,4.0,3,80.0
6455,12231,Joomla! Component com_s,5.0,3,80.0
6456,12232,Joomla! Component Photo Battle ,1.01,3,80.0
6457,12233,Joomla! Component MT Fire Eagle ,1.2,3,80.0
6458,12234,Joomla! Component Media Mall Factory ,1.04,0,80.0
6459,12235,Joomla! Component Love Factory ,1.34,3,80.0
6460,12236,Joomla! Component Love Factory ,1.34,3,80.0
6461,12237,Joomla! Component Delicious Bookmarks ,0.01,3,80.0
6462,12238,Joomla! Component Deluxe Blog Factory ,1.12,3,80.0
6463,12239,Joomla! Component BeeHeard ,1.0,3,80.0
6464,12241,Nucleus CMS ,3.51,5,80.0
6465,12245,Softbiz B,2.0,0,80.0
6466,12246,Joomla! Component Intellectual Property ,1.53,0,80.0
6467,12249,60cycleCMS ,2.52,3,80.0
6468,12251,60cycleCMS ,2.52,5,80.0
6469,12254,60cycleCMS ,2.52,3,80.0
6470,12256,ilchClan ,1.05,0,80.0
6471,12257,Joomla! Component com_manager ,1.53,0,80.0
6472,12259,PHP ,5.3,1,80.0
6473,12260,SIESTTA ,2.0,2,80.0
6474,12262,Zyke CMS ,1.1,5,80.0
6475,12266,60 cycleCMS ,2.52,2,80.0
6476,12267,60 cycleCMS ,2.52,3,80.0
6477,12268,Uploader ,0.7,3,80.0
6478,12269,Joomla! Component JoltCard ,1.21,0,80.0
6479,12270,Joomla! Component JoltCard ,1.21,0,80.0
6480,12272,PHP RapidKill Pro ,5.0,3,80.0
6481,12276,Redaxo ,4.21,3,80.0
6482,12277,Openscrutin ,1.03,3,80.0
6483,12278,Alegro ,1.21,0,80.0
6484,12279,eclime ,1.1,5,80.0
6485,12280,eclime ,1.1,5,80.0
6486,12282,Joomla! Component Archery Scores ,1.06,3,80.0
6487,12283,Joomla! Component ZiMB Comment ,0.81,3,80.0
6488,12284,Joomla! Component ZiMBCore ,0.1,3,80.0
6489,12285,Joomla! Component Gadget Factory ,1.0,3,80.0
6490,12286,Joomla! Component Matamko ,1.01,3,80.0
6491,12287,Joomla! Component iNetLanka Multiple root ,1.0,3,80.0
6492,12288,Joomla! Component iNetLanka Multiple Map ,1.0,3,80.0
6493,12289,Joomla! Component iNetLanka Contact Us Draw Root Map ,1.1,3,80.0
6494,12290,Joomla! Component iNetLanka Contact Us Draw Root Map ,1.1,3,80.0
6495,12291,Joomla! Component iF surfALERT ,1.2,3,80.0
6496,12292,Joomla! Component iF surfALERT ,1.2,3,80.0
6497,12295,N/X Web CMS (N/X WCMS ,4.5,5,80.0
6498,12296,Openreglement ,1.04,3,80.0
6499,12299,Joomla! Component GBU Facebook ,1.05,0,80.0
6500,12301,CMS Ariadna ,2009.0,0,80.0
6501,12303,MusicBox ,3.3,0,80.0
6502,12305,Joomla! Component Online News Paper Manager ,1.0,0,80.0
6503,12306,Joomla! Component JTM Reseller ,1.9,0,80.0
6504,12313,Openregistrecil ,1.02,3,80.0
6505,12315,v,2.0,5,80.0
6506,12316,Joomla! Component WMI ,1.5,3,80.0
6507,12317,Joomla! Component OrgChart ,1.0,3,80.0
6508,12318,Joomla! Component MMS Blog ,2.3,3,80.0
6509,12319,e,107.0,2,80.0
6510,12322,LightNEasy ,3.1,5,80.0
6511,12323,wb news (webmobo) ,2.33,2,80.0
6512,12325,wb news (webmobo) ,2.33,3,80.0
6513,12330,wb news (webmobo) ,2.33,2,80.0
6514,12333,cms (id) ,5.0,0,80.0
6515,12338,Cacti ,0.87,0,80.0
6516,12339,Cacti ,0.87,0,80.0
6517,12345,phpGreetCards ,3.7,2,80.0
6518,12346,AJ Matrix ,3.1,0,80.0
6519,12349,AJ Shopping Cart ,1.0,0,80.0
6520,12350,AJ Shopping Cart ,1.0,5,80.0
6521,12351,AJ Shopping Cart ,1.0,0,80.0
6522,12353,EPay Enterprise ,4.13,0,80.0
6523,12354,EPay Enterprise ,4.13,0,80.0
6524,12355,EPay Enterprise ,4.13,0,80.0
6525,12358,EPay Enterprise ,4.13,5,80.0
6526,12359,EPay Enterprise ,4.13,5,80.0
6527,12360,Template Seller Pro ,3.25,0,80.0
6528,12361,Template Seller Pro ,3.25,5,80.0
6529,12364,Openpresse ,1.01,3,80.0
6530,12365,Openplanning ,1.0,3,80.0
6531,12366,Openfoncier ,2.0,3,80.0
6532,12369,Madirish Webmail ,2.01,3,80.0
6533,12370,Madirish Webmail ,2.01,2,80.0
6534,12371,Madirish Webmail ,2.01,0,80.0
6535,12372,Alstrasoft AskMe Pro ,2.1,0,80.0
6536,12373,Sethi Family Guestbook ,3.18,2,80.0
6537,12374,G,5.0,2,80.0
6538,12376,SmodCMS ,4.07,3,80.0
6539,12378,SmodCMS ,4.07,3,80.0
6540,12381,phpegasus ,0.12,3,80.0
6541,12383,phpegasus ,0.12,3,80.0
6542,12384,phpegasus ,0.12,3,80.0
6543,12385,TR Forum ,1.5,2,80.0
6544,12386,PHP Classifieds ,6.09,5,80.0
6545,12387,webessence ,1.02,5,80.0
6546,12395,2DayBiz Advanced Poll Script,0.0,2,80.0
6547,12396,OpenCominterne ,1.01,3,80.0
6548,12398,Opencourrier ,2.03,3,80.0
6549,12399,Opencourrier ,2.03,0,80.0
6550,12400,Joomla! Component JoomRadio ,1.0,0,80.0
6551,12402,Kasseler CMS ,2.05,5,80.0
6552,12407,CMScout ,2.08,0,80.0
6553,12410,PostNuke ,0.764,0,80.0
6554,12411,PostNuke ,0.764,5,80.0
6555,12412,PostNuke ,0.764,0,80.0
6556,12413,PostNuke ,0.764,5,80.0
6557,12414,2DayBiz Auction Script ,0.0,5,80.0
6558,12415,2DayBiz Auction Script ,0.0,5,80.0
6559,12416,PHP Quick Arcade ,3.0210000000000004,5,80.0
6560,12419,Boutique SudBox ,1.2,2,80.0
6561,12420,Portaneo Portal ,2.23,3,80.0
6562,12421,Help Center Live ,2.06,3,80.0
6563,12423,Help Center Live ,2.06,0,80.0
6564,12426,Joomla! Component Ultimate Portfolio ,1.0,3,80.0
6565,12427,Joomla! Component NoticeBoard ,1.3,3,80.0
6566,12428,Joomla! Component SmartSite ,1.0,3,80.0
6567,12429,Joomla! Component ABC ,1.17,0,80.0
6568,12430,Joomla! Component Graphics ,1.06,3,80.0
6569,12432,Joomla! Component Graphics ,1.06,3,80.0
6570,12435,Zabbix ,1.81,0,80.0
6571,12436,Pligg CMS ,1.04,0,80.0
6572,12438,Pligg CMS ,1.04,0,80.0
6573,12439,Pligg CMS ,1.04,0,80.0
6574,12440,Joomla! Component Wap,4.0,0,80.0
6575,12441,gpEasy ,1.61,2,80.0
6576,12442,GeneShop ,5.11,0,80.0
6577,12443,GeneShop ,5.11,0,80.0
6578,12444,GeneShop ,5.11,0,80.0
6579,12445,GeneShop ,5.11,5,80.0
6580,12446,TR Forum ,1.5,5,80.0
6581,12447,TR Forum ,1.5,5,80.0
6582,12448,Socialware ,2.2,2,80.0
6583,12449,DZCP (deV!L_z Clanportal) ,1.53,5,80.0
6584,12451,DZCP (deV!L_z Clanportal) ,1.53,0,80.0
6585,12452,TaskFreak ,0.62,0,80.0
6586,12453,Zyke CMS ,1.1,5,80.0
6587,12454,Zyke CMS ,1.0,3,80.0
6588,12455,Ucenter Projekt ,2.0,2,80.0
6589,12456,Ucenter Projekt ,2.0,0,80.0
6590,12458,Ucenter Projekt ,2.0,0,80.0
6591,12459,ec,21.0,0,80.0
6592,12460,B,2.0,0,80.0
6593,12461,B,2.0,0,80.0
6594,12462,AutoDealer ,1.0,0,80.0
6595,12463,AutoDealer ,1.0,5,80.0
6596,12465,AutoDealer ,1.0,0,80.0
6597,12466,Puntal ,2.1,3,80.0
6598,12467,Puntal ,2.1,0,80.0
6599,12468,Puntal ,2.1,0,80.0
6600,12472,CF Image Host ,1.1,3,80.0
6601,12473,CF Image Host ,1.1,2,80.0
6602,12474,CF Image Host ,1.1,2,80.0
6603,12475,Opencatalogue ,1.024,3,80.0
6604,12476,Opencimetiere ,2.01,3,80.0
6605,12479,Joomla! Component com_djClassifieds ,0.91,3,80.0
6606,12481,WHMCompleteSolution (WHMCS) Control ,2.0,0,80.0
6607,12484,GuppY ,4.518,0,80.0
6608,12485,Burning Board Lite ,1.02,3,80.0
6609,12486,Openannuaire Openmairie Annuaire ,2.0,3,80.0
6610,12488,Gallo ,0.1,3,80.0
6611,12489,Joomla! ,1.6,2,80.0
6612,12496,2DayBiz Job Site Script ,0.0,2,80.0
6613,12499,DBHcms ,1.14,2,80.0
6614,12500,DBHcms ,1.14,0,80.0
6615,12504,thEngine ,0.1,3,80.0
6616,12506,thEngine ,0.1,3,80.0
6617,12507,SmartCMS ,2.0,0,80.0
6618,12510,SmartCMS ,2.0,0,80.0
6619,12514,SmartCMS ,2.0,0,80.0
6620,12515,Slooze PHP Web Photo Album ,0.27,0,80.0
6621,12517,Getsimple CMS ,2.01,3,80.0
6622,12519,Getsimple CMS ,2.01,2,80.0
6623,12520,OCS Inventory NG Server ,1.31,3,80.0
6624,12521,OCS Inventory NG Server ,1.31,3,80.0
6625,12522,OCS Inventory NG Server ,1.31,0,80.0
6626,12523,REZERVI ,3.02,0,80.0
6627,12525,REZERVI ,3.02,0,80.0
6628,12532,B,2.0,0,80.0
6629,12533,B,2.0,0,80.0
6630,12534,PHP Link Manager ,1.7,5,80.0
6631,12535,phpscripte,24.0,0,80.0
6632,12539,phpscripte,24.0,3,80.0
6633,12542,phpscripte,24.0,0,80.0
6634,12543,Alibaba Clone ,3.0,0,80.0
6635,12544,Alibaba Clone ,3.0,0,80.0
6636,12545,phpscripte,24.0,0,80.0
6637,12547,phpscripte,24.0,5,80.0
6638,12550,Netvidade engine ,1.0,5,80.0
6639,12551,Netvidade engine ,1.0,0,80.0
6640,12552,tekno.Portal ,0.1,0,80.0
6641,12553,tekno.Portal ,0.1,3,80.0
6642,12554,PHP ,5.3,1,80.0
6643,12556,tekno.Portal ,0.1,3,80.0
6644,12557,family connections ,2.23,5,80.0
6645,12558,29o3 CMS ,0.0,3,80.0
6646,12560,724CMS Enterprise ,4.59,0,80.0
6647,12561,PHPKB Knowledge Base Software ,2.0,0,80.0
6648,12562,PHPKB Knowledge Base Software ,2.0,3,80.0
6649,12563,PHPKB Knowledge Base Software ,2.0,5,80.0
6650,12565,724CMS Enterprise ,4.59,3,80.0
6651,12566,724CMS Enterprise ,4.59,0,80.0
6652,12567,Aqar Script ,1.0,3,80.0
6653,12568,Digital College ,1.0,3,80.0
6654,12569,Fast Free Media ,1.3,3,80.0
6655,12570,Uploader ,0.15,5,80.0
6656,12572,Uploader ,0.15,0,80.0
6657,12574,Joomla! Component mod_VisitorData ,1.1,0,80.0
6658,12575,Joomla! Component mod_VisitorData ,1.1,0,80.0
6659,12576,Joomla! Component mod_VisitorData ,1.1,0,80.0
6660,12577,Joomla! Component mod_VisitorData ,1.1,0,80.0
6661,12579,Joomla! Component com_PHP ,0.1,3,80.0
6662,12583,Joomla! Component com_PHP ,0.1,5,80.0
6663,12584,PolyPager ,1.0,3,80.0
6664,12585,4Images ,1.77,0,80.0
6665,12586,Invision Power Board ,3.01,0,80.0
6666,12590,Joomla! Component Komento ,1.0,0,80.0
6667,12591,BlaB! Lite ,0.5,3,80.0
6668,12592,Joomla! Component aardvertiser ,2.0,3,80.0
6669,12593,Joomla! Component aardvertiser ,2.0,2,80.0
6670,12594,Joomla! Component aardvertiser ,2.0,3,80.0
6671,12595,Joomla! Component FDione Form Wizard ,1.02,3,80.0
6672,12596,Joomla! Component FDione Form Wizard ,1.02,0,80.0
6673,12597,Joomla! Component FDione Form Wizard ,1.02,0,80.0
6674,12598,Joomla! Component FDione Form Wizard ,1.02,3,80.0
6675,12599,Heaven Soft CMS ,4.7,0,80.0
6676,12601,Joomla! Component JE Job ,1.0,3,80.0
6677,12607,Joomla! Component JE Quotation Form ,1.0,3,80.0
